src_ip,dst_ip,src_port,dst_port,packet_size,protocol_type,timestamp
203.0.113.1,10.0.0.1,8407,80,124,UDP,0.3884292103413745
203.0.113.2,10.0.0.1,25819,80,79,UDP,0.3885292103413745
203.0.113.8,10.0.0.1,18689,80,91,UDP,0.38979315631486305
203.0.113.1,10.0.0.1,12593,80,99,UDP,0.39090344471429445
203.0.113.2,10.0.0.1,35818,80,89,UDP,0.3918280289224605
203.0.113.8,10.0.0.1,57670,80,126,UDP,0.3927894511746033
203.0.113.4,10.0.0.1,11571,80,81,UDP,0.39439079665690946
203.0.113.4,10.0.0.1,49190,80,105,UDP,0.3948446295533446
203.0.113.2,10.0.0.1,26747,80,36,UDP,0.3964638415572702
203.0.113.1,10.0.0.1,65195,80,99,UDP,0.3969135861050895
203.0.113.7,10.0.0.1,54313,80,119,UDP,0.39763941812755677
203.0.113.8,10.0.0.1,30914,80,61,UDP,0.39916768102630806
203.0.113.6,10.0.0.1,10615,80,106,UDP,0.39992937717717036
203.0.113.7,10.0.0.1,43639,80,49,UDP,0.40030387916026805
203.0.113.9,10.0.0.1,40350,80,92,UDP,0.40121286166767145
203.0.113.1,10.0.0.1,39253,80,67,UDP,0.40213567845421344
203.0.113.3,10.0.0.1,33054,80,123,UDP,0.402386423791421
203.0.113.4,10.0.0.1,44886,80,44,UDP,0.40248642379142097
203.0.113.4,10.0.0.1,25173,80,115,UDP,0.4028763529215249
203.0.113.6,10.0.0.1,24617,80,48,UDP,0.4045785353143129
203.0.113.2,10.0.0.1,48416,80,97,UDP,0.4055192696085909
203.0.113.5,10.0.0.1,12534,80,108,UDP,0.4056192696085909
203.0.113.9,10.0.0.1,45492,80,71,UDP,0.4072701015236999
203.0.113.7,10.0.0.1,20482,80,40,UDP,0.4085911867506423
203.0.113.9,10.0.0.1,10092,80,37,UDP,0.4094524676157664
203.0.113.4,10.0.0.1,53623,80,119,UDP,0.41044150669243396
203.0.113.4,10.0.0.1,51053,80,109,UDP,0.41108667862080284
203.0.113.3,10.0.0.1,47166,80,56,UDP,0.4111866786208028
203.0.113.8,10.0.0.1,3389,80,91,UDP,0.4125746500978194
203.0.113.2,10.0.0.1,20915,80,53,UDP,0.41390138895284767
203.0.113.1,10.0.0.1,40663,80,127,UDP,0.4156892483896956
203.0.113.3,10.0.0.1,57337,80,126,UDP,0.41718179806262423
203.0.113.1,10.0.0.1,61622,80,109,UDP,0.41842328287304237
203.0.113.7,10.0.0.1,63054,80,116,UDP,0.41936615811313355
203.0.113.4,10.0.0.1,37584,80,63,UDP,0.4210246149200416
203.0.113.7,10.0.0.1,18702,80,77,UDP,0.42229466419410805
203.0.113.5,10.0.0.1,25631,80,113,UDP,0.4230480723427436
203.0.113.5,10.0.0.1,47439,80,90,UDP,0.4235585257623391
203.0.113.4,10.0.0.1,43728,80,78,UDP,0.42401864695774477
203.0.113.9,10.0.0.1,11988,80,124,UDP,0.42524135943397756
203.0.113.5,10.0.0.1,61950,80,40,UDP,0.42631451005653803
203.0.113.6,10.0.0.1,8033,80,87,UDP,0.4275859768044935
203.0.113.4,10.0.0.1,13660,80,32,UDP,0.4288148378934975
203.0.113.5,10.0.0.1,5374,80,69,UDP,0.43034184892716904
203.0.113.6,10.0.0.1,46266,80,87,UDP,0.4321881748899182
203.0.113.4,10.0.0.1,5713,80,108,UDP,0.43369951549932034
203.0.113.6,10.0.0.1,53191,80,123,UDP,0.4344972197663315
203.0.113.4,10.0.0.1,4714,80,101,UDP,0.43564059541274197
203.0.113.8,10.0.0.1,48681,80,49,UDP,0.43589987455351226
203.0.113.1,10.0.0.1,37265,80,64,UDP,0.4369225662526892
203.0.113.1,10.0.0.1,59143,80,89,UDP,0.43846048682469174
203.0.113.1,10.0.0.1,2663,80,51,UDP,0.43939840136684655
203.0.113.7,10.0.0.1,26449,80,57,UDP,0.44057726317316787
203.0.113.6,10.0.0.1,4691,80,39,UDP,0.4414841896407237
203.0.113.3,10.0.0.1,42834,80,64,UDP,0.4425723452081345
203.0.113.4,10.0.0.1,28263,80,96,UDP,0.44357372658619343
203.0.113.9,10.0.0.1,11525,80,124,UDP,0.44513811385424007
203.0.113.3,10.0.0.1,39762,80,46,UDP,0.44636029413461237
203.0.113.1,10.0.0.1,13743,80,108,UDP,0.447331303663424
203.0.113.4,10.0.0.1,50020,80,37,UDP,0.44846632700622996
203.0.113.4,10.0.0.1,37256,80,46,UDP,0.4496791382902906
203.0.113.5,10.0.0.1,5828,80,37,UDP,0.45017401010362085
203.0.113.2,10.0.0.1,37656,80,36,UDP,0.45035424201293506
203.0.113.9,10.0.0.1,13634,80,122,UDP,0.4518363147559005
203.0.113.1,10.0.0.1,60278,80,75,UDP,0.4527336208902484
203.0.113.5,10.0.0.1,25426,80,55,UDP,0.4544220248388682
203.0.113.6,10.0.0.1,55853,80,74,UDP,0.45575336702043906
203.0.113.5,10.0.0.1,55374,80,66,UDP,0.4567968902163192
203.0.113.3,10.0.0.1,32627,80,41,UDP,0.4568968902163192
203.0.113.7,10.0.0.1,41731,80,56,UDP,0.4582621452621986
203.0.113.1,10.0.0.1,54542,80,115,UDP,0.4597002514952703
203.0.113.2,10.0.0.1,24191,80,65,UDP,0.46057887528246283
203.0.113.9,10.0.0.1,6628,80,36,UDP,0.4606788752824628
203.0.113.6,10.0.0.1,52520,80,99,UDP,0.4617272004154617
203.0.113.2,10.0.0.1,35842,80,58,UDP,0.4632221176375468
203.0.113.4,10.0.0.1,32491,80,81,UDP,0.46472607102358365
203.0.113.8,10.0.0.1,26734,80,114,UDP,0.46673767181217923
203.0.113.2,10.0.0.1,28327,80,95,UDP,0.4676197410355628
203.0.113.3,10.0.0.1,7737,80,66,UDP,0.4681773444461864
203.0.113.4,10.0.0.1,52216,80,52,UDP,0.46860113201544357
203.0.113.1,10.0.0.1,35746,80,102,UDP,0.46998886473487805
203.0.113.6,10.0.0.1,56625,80,64,UDP,0.47122360525302537
203.0.113.7,10.0.0.1,51277,80,33,UDP,0.4718416546922907
203.0.113.6,10.0.0.1,26657,80,44,UDP,0.4727940136784166
203.0.113.8,10.0.0.1,53029,80,61,UDP,0.4745456948914803
203.0.113.3,10.0.0.1,4314,80,91,UDP,0.4748879493222775
203.0.113.9,10.0.0.1,37575,80,43,UDP,0.4758864480033825
203.0.113.8,10.0.0.1,19037,80,112,UDP,0.47715527284003467
203.0.113.7,10.0.0.1,12983,80,40,UDP,0.47852781929720756
203.0.113.5,10.0.0.1,12279,80,34,UDP,0.4799100578181247
203.0.113.4,10.0.0.1,32307,80,35,UDP,0.48041392230280633
203.0.113.2,10.0.0.1,24993,80,76,UDP,0.4808413153857819
203.0.113.4,10.0.0.1,47866,80,127,UDP,0.4824410648195673
203.0.113.6,10.0.0.1,13551,80,47,UDP,0.48353507162168086
203.0.113.3,10.0.0.1,33439,80,116,UDP,0.48422170175652335
203.0.113.2,10.0.0.1,45054,80,124,UDP,0.4853964742882909
203.0.113.2,10.0.0.1,34198,80,90,UDP,0.4872895364184396
203.0.113.5,10.0.0.1,50889,80,48,UDP,0.4880755100957828
203.0.113.6,10.0.0.1,50225,80,106,UDP,0.4901824485142493
203.0.113.7,10.0.0.1,16391,80,76,UDP,0.4916096456784378
203.0.113.6,10.0.0.1,36374,80,67,UDP,0.49321689501181026
203.0.113.5,10.0.0.1,36734,80,98,UDP,0.494621902619949
203.0.113.4,10.0.0.1,8349,80,121,UDP,0.49584424359286416
203.0.113.3,10.0.0.1,12465,80,62,UDP,0.4975357026808038
203.0.113.6,10.0.0.1,40732,80,122,UDP,0.498048279803981
203.0.113.2,10.0.0.1,27406,80,84,UDP,0.4988360030355807
203.0.113.2,10.0.0.1,38122,80,80,UDP,0.500056957063838
203.0.113.2,10.0.0.1,64321,80,90,UDP,0.5002200288019932
203.0.113.3,10.0.0.1,1655,80,40,UDP,0.5015827712783724
203.0.113.3,10.0.0.1,53982,80,99,UDP,0.5018805387477785
203.0.113.6,10.0.0.1,12423,80,73,UDP,0.5032063007072209
203.0.113.6,10.0.0.1,17869,80,101,UDP,0.5043091304704186
203.0.113.7,10.0.0.1,13781,80,121,UDP,0.5050470434093295
203.0.113.5,10.0.0.1,10924,80,111,UDP,0.506626220747391
203.0.113.9,10.0.0.1,16657,80,126,UDP,0.5078444573894275
203.0.113.8,10.0.0.1,53992,80,99,UDP,0.5086397460466694
203.0.113.7,10.0.0.1,24145,80,71,UDP,0.5100136394901027
203.0.113.4,10.0.0.1,35148,80,55,UDP,0.510689374286914
203.0.113.4,10.0.0.1,54850,80,97,UDP,0.5115947387370232
203.0.113.1,10.0.0.1,27723,80,120,UDP,0.5126750274578531
203.0.113.5,10.0.0.1,63132,80,40,UDP,0.5141602548069623
203.0.113.6,10.0.0.1,16425,80,58,UDP,0.5152521600214779
203.0.113.4,10.0.0.1,44797,80,89,UDP,0.5163257522376938
203.0.113.3,10.0.0.1,12494,80,88,UDP,0.5164257522376938
203.0.113.3,10.0.0.1,26607,80,96,UDP,0.5174482794583793
203.0.113.5,10.0.0.1,3948,80,35,UDP,0.518152950828752
203.0.113.2,10.0.0.1,15249,80,56,UDP,0.5188530675740727
203.0.113.6,10.0.0.1,33977,80,48,UDP,0.5204849088433097
203.0.113.2,10.0.0.1,7958,80,77,UDP,0.521257116727365
203.0.113.9,10.0.0.1,57682,80,62,UDP,0.5226064247750999
203.0.113.4,10.0.0.1,17422,80,66,UDP,0.5234022341713368
203.0.113.4,10.0.0.1,25407,80,42,UDP,0.5244385823518474
203.0.113.2,10.0.0.1,12349,80,82,UDP,0.525052679940347
203.0.113.4,10.0.0.1,5821,80,60,UDP,0.5263144782761434
203.0.113.4,10.0.0.1,62315,80,48,UDP,0.5270142746444979
203.0.113.6,10.0.0.1,62390,80,128,UDP,0.5278589076243527
203.0.113.7,10.0.0.1,37234,80,86,UDP,0.5295115112415277
203.0.113.1,10.0.0.1,12648,80,99,UDP,0.5300032136550902
203.0.113.9,10.0.0.1,49022,80,89,UDP,0.5308406640358969
203.0.113.8,10.0.0.1,6197,80,71,UDP,0.5324437766077716
203.0.113.7,10.0.0.1,56280,80,81,UDP,0.5332626384632133
203.0.113.2,10.0.0.1,53439,80,126,UDP,0.5345978646513587
203.0.113.5,10.0.0.1,24305,80,80,UDP,0.53514468123106
203.0.113.7,10.0.0.1,7869,80,107,UDP,0.5356222661370185
203.0.113.3,10.0.0.1,26164,80,44,UDP,0.5358698425175994
203.0.113.3,10.0.0.1,43191,80,79,UDP,0.5368550533677692
203.0.113.8,10.0.0.1,21376,80,80,UDP,0.5384396503628707
203.0.113.2,10.0.0.1,62592,80,36,UDP,0.5396740398773556
203.0.113.5,10.0.0.1,1700,80,75,UDP,0.5403343618851654
203.0.113.7,10.0.0.1,53331,80,45,UDP,0.5413700795900086
203.0.113.8,10.0.0.1,55941,80,107,UDP,0.5416589785701578
203.0.113.3,10.0.0.1,28642,80,72,UDP,0.542695228307671
203.0.113.7,10.0.0.1,29355,80,39,UDP,0.5434028199020747
203.0.113.5,10.0.0.1,33354,80,34,UDP,0.5443376422702633
203.0.113.4,10.0.0.1,13733,80,104,UDP,0.5455671815308379
203.0.113.2,10.0.0.1,17719,80,58,UDP,0.5467458850400863
203.0.113.9,10.0.0.1,4100,80,85,UDP,0.5482208341784255
203.0.113.3,10.0.0.1,45726,80,113,UDP,0.5498041483239517
203.0.113.6,10.0.0.1,53435,80,113,UDP,0.5501873900415482
203.0.113.5,10.0.0.1,25256,80,98,UDP,0.5514862874153194
203.0.113.1,10.0.0.1,30852,80,115,UDP,0.5526750755720591
203.0.113.9,10.0.0.1,46165,80,78,UDP,0.5539459464124823
203.0.113.3,10.0.0.1,50884,80,82,UDP,0.555155840045361
203.0.113.3,10.0.0.1,15625,80,76,UDP,0.5556129445772071
203.0.113.5,10.0.0.1,13682,80,35,UDP,0.5569627454535525
203.0.113.6,10.0.0.1,33875,80,43,UDP,0.5573171099866483
203.0.113.4,10.0.0.1,36982,80,35,UDP,0.557912327737988
203.0.113.4,10.0.0.1,46766,80,121,UDP,0.558012327737988
203.0.113.6,10.0.0.1,57685,80,50,UDP,0.5595356231393066
203.0.113.2,10.0.0.1,23928,80,81,UDP,0.5607167828267422
203.0.113.9,10.0.0.1,53374,80,38,UDP,0.5614561658912895
203.0.113.2,10.0.0.1,25100,80,47,UDP,0.562404289529739
203.0.113.8,10.0.0.1,45453,80,47,UDP,0.5627608910201599
203.0.113.6,10.0.0.1,17464,80,78,UDP,0.5633497035067054
203.0.113.7,10.0.0.1,25572,80,80,UDP,0.5648083593958753
203.0.113.4,10.0.0.1,25555,80,48,UDP,0.5654980854378469
203.0.113.2,10.0.0.1,40730,80,58,UDP,0.566276969114034
203.0.113.6,10.0.0.1,45894,80,114,UDP,0.5669828089687582
203.0.113.8,10.0.0.1,20786,80,108,UDP,0.5684494370424793
203.0.113.4,10.0.0.1,10311,80,77,UDP,0.5696365134262447
203.0.113.7,10.0.0.1,31188,80,65,UDP,0.5712301294765836
203.0.113.9,10.0.0.1,18304,80,101,UDP,0.5717973818722156
203.0.113.4,10.0.0.1,35027,80,73,UDP,0.5721739946215071
203.0.113.7,10.0.0.1,59743,80,41,UDP,0.5736150477639366
203.0.113.7,10.0.0.1,15304,80,114,UDP,0.57419279300232
203.0.113.8,10.0.0.1,63642,80,124,UDP,0.5751597457309919
203.0.113.3,10.0.0.1,21962,80,73,UDP,0.5758273323391752
203.0.113.6,10.0.0.1,63146,80,94,UDP,0.5766349898444604
203.0.113.7,10.0.0.1,57225,80,49,UDP,0.5775783495416147
203.0.113.1,10.0.0.1,9491,80,61,UDP,0.5787379692095888
203.0.113.8,10.0.0.1,43590,80,112,UDP,0.579785335354469
203.0.113.2,10.0.0.1,51258,80,94,UDP,0.5810267652906538
203.0.113.1,10.0.0.1,32887,80,118,UDP,0.5821755419717437
203.0.113.7,10.0.0.1,19090,80,66,UDP,0.5827496647951796
203.0.113.4,10.0.0.1,27825,80,125,UDP,0.5840611755832023
203.0.113.2,10.0.0.1,13560,80,100,UDP,0.5843657240554506
203.0.113.5,10.0.0.1,49060,80,45,UDP,0.5850534580082406
203.0.113.8,10.0.0.1,57542,80,71,UDP,0.5860356036931109
203.0.113.8,10.0.0.1,13716,80,72,UDP,0.5870386208166984
203.0.113.9,10.0.0.1,44618,80,119,UDP,0.587956104915226
203.0.113.4,10.0.0.1,18427,80,48,UDP,0.5889247328817254
203.0.113.8,10.0.0.1,11363,80,105,UDP,0.5891189536398832
203.0.113.4,10.0.0.1,49037,80,33,UDP,0.5899533040306062
203.0.113.4,10.0.0.1,57374,80,88,UDP,0.5906868444277724
203.0.113.4,10.0.0.1,57998,80,59,UDP,0.5915784095034303
203.0.113.5,10.0.0.1,4777,80,103,UDP,0.5928517085201036
203.0.113.9,10.0.0.1,59969,80,41,UDP,0.5935526918264289
203.0.113.2,10.0.0.1,2705,80,108,UDP,0.5942355949214752
203.0.113.9,10.0.0.1,34147,80,50,UDP,0.595701871189446
203.0.113.3,10.0.0.1,55269,80,103,UDP,0.5964978963496156
203.0.113.1,10.0.0.1,5309,80,118,UDP,0.5976082174436146
203.0.113.3,10.0.0.1,47366,80,57,UDP,0.5994037773818414
203.0.113.8,10.0.0.1,3382,80,59,UDP,0.600409724746301
203.0.113.2,10.0.0.1,17074,80,106,UDP,0.6016806412156985
203.0.113.3,10.0.0.1,11517,80,109,UDP,0.6022869657753979
203.0.113.7,10.0.0.1,48632,80,63,UDP,0.6037241273471539
203.0.113.8,10.0.0.1,46855,80,67,UDP,0.604841593635482
203.0.113.2,10.0.0.1,21677,80,90,UDP,0.6058926950338276
203.0.113.6,10.0.0.1,53314,80,106,UDP,0.6076435872536828
203.0.113.2,10.0.0.1,23192,80,48,UDP,0.6088788801933522
203.0.113.1,10.0.0.1,60446,80,93,UDP,0.6096449945702118
203.0.113.3,10.0.0.1,4331,80,70,UDP,0.6109964068966991
203.0.113.6,10.0.0.1,7016,80,56,UDP,0.6115255673098428
203.0.113.9,10.0.0.1,12798,80,44,UDP,0.6127088280526714
203.0.113.9,10.0.0.1,60566,80,103,UDP,0.6131726811738513
203.0.113.6,10.0.0.1,15649,80,78,UDP,0.61396214294232
203.0.113.7,10.0.0.1,4415,80,57,UDP,0.614478156807133
203.0.113.4,10.0.0.1,36255,80,61,UDP,0.6161078503956264
203.0.113.2,10.0.0.1,15614,80,76,UDP,0.6173367048354755
203.0.113.8,10.0.0.1,40868,80,40,UDP,0.6174367048354755
203.0.113.9,10.0.0.1,30113,80,114,UDP,0.6189685562720247
203.0.113.4,10.0.0.1,51547,80,32,UDP,0.6190935082518899
203.0.113.8,10.0.0.1,35167,80,70,UDP,0.6196387375160289
203.0.113.3,10.0.0.1,36558,80,84,UDP,0.620610311126783
203.0.113.1,10.0.0.1,21511,80,53,UDP,0.6219476746571028
203.0.113.6,10.0.0.1,15521,80,99,UDP,0.623203793379144
203.0.113.7,10.0.0.1,46840,80,66,UDP,0.6237094351177521
203.0.113.6,10.0.0.1,39976,80,110,UDP,0.6238094351177521
203.0.113.8,10.0.0.1,12673,80,37,UDP,0.6239094351177521
203.0.113.9,10.0.0.1,34552,80,110,UDP,0.6249785873461635
203.0.113.1,10.0.0.1,62880,80,60,UDP,0.6252688911771159
203.0.113.7,10.0.0.1,32756,80,50,UDP,0.6263869313759217
203.0.113.3,10.0.0.1,29414,80,42,UDP,0.6277536431943306
203.0.113.4,10.0.0.1,38788,80,56,UDP,0.6279868810167553
203.0.113.1,10.0.0.1,33599,80,61,UDP,0.628950164292243
203.0.113.8,10.0.0.1,4184,80,46,UDP,0.6302797336493003
203.0.113.1,10.0.0.1,49815,80,119,UDP,0.6319505660684464
203.0.113.9,10.0.0.1,25440,80,105,UDP,0.6328283056485631
203.0.113.5,10.0.0.1,60149,80,119,UDP,0.6332171592144719
203.0.113.1,10.0.0.1,7448,80,60,UDP,0.6341021230184221
203.0.113.7,10.0.0.1,14733,80,71,UDP,0.6356854732404498
203.0.113.9,10.0.0.1,3164,80,111,UDP,0.6364622971489642
203.0.113.6,10.0.0.1,48195,80,102,UDP,0.637168495536296
203.0.113.1,10.0.0.1,28187,80,81,UDP,0.6387085721378684
203.0.113.4,10.0.0.1,35288,80,55,UDP,0.6394804333053289
203.0.113.6,10.0.0.1,16545,80,109,UDP,0.6401246613381333
203.0.113.5,10.0.0.1,12967,80,115,UDP,0.64034548836411
203.0.113.9,10.0.0.1,30128,80,57,UDP,0.6417675876323081
203.0.113.3,10.0.0.1,46495,80,111,UDP,0.6430883024752662
203.0.113.7,10.0.0.1,30007,80,64,UDP,0.6441872298286873
203.0.113.7,10.0.0.1,62234,80,111,UDP,0.6450334863123919
203.0.113.4,10.0.0.1,62468,80,75,UDP,0.6457888040074314
203.0.113.7,10.0.0.1,57821,80,45,UDP,0.646776426940076
203.0.113.5,10.0.0.1,29727,80,33,UDP,0.6475808454382781
203.0.113.3,10.0.0.1,3134,80,62,UDP,0.6485816590442314
203.0.113.3,10.0.0.1,35515,80,103,UDP,0.6494160358045943
203.0.113.3,10.0.0.1,1369,80,55,UDP,0.6502706266926954
203.0.113.5,10.0.0.1,2039,80,118,UDP,0.6504568986201883
203.0.113.5,10.0.0.1,55295,80,98,UDP,0.6505568986201883
203.0.113.6,10.0.0.1,47227,80,45,UDP,0.6513884829710967
203.0.113.5,10.0.0.1,33046,80,111,UDP,0.6514884829710967
203.0.113.3,10.0.0.1,19364,80,126,UDP,0.6522591718046042
203.0.113.1,10.0.0.1,45138,80,79,UDP,0.6529792850019922
203.0.113.1,10.0.0.1,41028,80,55,UDP,0.654330761984287
203.0.113.9,10.0.0.1,58496,80,63,UDP,0.6544385876913974
203.0.113.2,10.0.0.1,29931,80,33,UDP,0.655717262729111
203.0.113.1,10.0.0.1,29749,80,91,UDP,0.6562999084897712
203.0.113.6,10.0.0.1,31994,80,69,UDP,0.6573353448246141
203.0.113.9,10.0.0.1,32343,80,67,UDP,0.6586148681345111
203.0.113.5,10.0.0.1,25993,80,93,UDP,0.658974766857812
203.0.113.4,10.0.0.1,4280,80,92,UDP,0.659143382220308
203.0.113.6,10.0.0.1,3341,80,94,UDP,0.6598678264886791
203.0.113.5,10.0.0.1,7967,80,80,UDP,0.6617825415909893
203.0.113.6,10.0.0.1,25488,80,107,UDP,0.6639632772325239
203.0.113.9,10.0.0.1,43423,80,50,UDP,0.6660143240882171
203.0.113.5,10.0.0.1,5889,80,107,UDP,0.6663241698385781
203.0.113.4,10.0.0.1,4807,80,51,UDP,0.6665765529736515
203.0.113.8,10.0.0.1,27710,80,33,UDP,0.6667222695363721
203.0.113.2,10.0.0.1,13561,80,39,UDP,0.6677650024710842
203.0.113.7,10.0.0.1,45665,80,42,UDP,0.6686239301188432
203.0.113.4,10.0.0.1,32933,80,112,UDP,0.6687239301188432
203.0.113.2,10.0.0.1,46486,80,46,UDP,0.668933763538985
203.0.113.5,10.0.0.1,11798,80,103,UDP,0.6702467770744729
203.0.113.6,10.0.0.1,52372,80,119,UDP,0.6713779359129833
203.0.113.5,10.0.0.1,24021,80,127,UDP,0.6727662956757595
203.0.113.1,10.0.0.1,60782,80,75,UDP,0.6732380095319928
203.0.113.6,10.0.0.1,1737,80,88,UDP,0.673437689550999
203.0.113.3,10.0.0.1,7418,80,58,UDP,0.6751903799438035
203.0.113.2,10.0.0.1,56530,80,56,UDP,0.6759962314033732
203.0.113.3,10.0.0.1,32070,80,102,UDP,0.6779239946339155
203.0.113.1,10.0.0.1,41572,80,103,UDP,0.6791787731921266
203.0.113.4,10.0.0.1,37499,80,78,UDP,0.6797461703124402
203.0.113.8,10.0.0.1,43395,80,48,UDP,0.6798461703124402
203.0.113.2,10.0.0.1,55799,80,93,UDP,0.6814069459787517
203.0.113.7,10.0.0.1,22924,80,62,UDP,0.6824683386757611
203.0.113.8,10.0.0.1,63203,80,68,UDP,0.6827847890209595
203.0.113.3,10.0.0.1,23703,80,73,UDP,0.6831708760335071
203.0.113.8,10.0.0.1,36589,80,44,UDP,0.6845322769422485
203.0.113.1,10.0.0.1,47092,80,113,UDP,0.6849978646620912
203.0.113.1,10.0.0.1,41667,80,110,UDP,0.6861108635978329
203.0.113.8,10.0.0.1,35235,80,76,UDP,0.6871710842993428
203.0.113.7,10.0.0.1,54433,80,60,UDP,0.6887822030512911
203.0.113.7,10.0.0.1,18155,80,70,UDP,0.6900795925316847
203.0.113.4,10.0.0.1,46183,80,55,UDP,0.6916882375952452
203.0.113.1,10.0.0.1,37227,80,57,UDP,0.6938202476369102
203.0.113.3,10.0.0.1,12184,80,88,UDP,0.6951293233450874
203.0.113.2,10.0.0.1,35796,80,109,UDP,0.695374248753773
203.0.113.2,10.0.0.1,59763,80,54,UDP,0.6968461263088034
203.0.113.1,10.0.0.1,56783,80,115,UDP,0.6976335370818689
203.0.113.2,10.0.0.1,16614,80,106,UDP,0.6989270587953096
203.0.113.5,10.0.0.1,18904,80,33,UDP,0.6996588646605012
203.0.113.9,10.0.0.1,7952,80,96,UDP,0.701926669201368
203.0.113.1,10.0.0.1,36552,80,123,UDP,0.7028014924574107
203.0.113.4,10.0.0.1,51760,80,85,UDP,0.7039640974515571
203.0.113.5,10.0.0.1,45118,80,61,UDP,0.704389786357489
203.0.113.2,10.0.0.1,47240,80,92,UDP,0.7051029068966933
203.0.113.9,10.0.0.1,7243,80,86,UDP,0.7057994286843845
203.0.113.1,10.0.0.1,17232,80,120,UDP,0.7068902396531472
203.0.113.2,10.0.0.1,54741,80,65,UDP,0.7081583226434053
203.0.113.3,10.0.0.1,29031,80,46,UDP,0.7093838709151168
203.0.113.6,10.0.0.1,47754,80,33,UDP,0.7111223992586423
203.0.113.6,10.0.0.1,26162,80,33,UDP,0.7123846418513322
203.0.113.4,10.0.0.1,9812,80,110,UDP,0.7134943303627324
203.0.113.7,10.0.0.1,29726,80,59,UDP,0.7145634838863052
203.0.113.9,10.0.0.1,14084,80,101,UDP,0.7153585557356077
203.0.113.5,10.0.0.1,6622,80,107,UDP,0.7160182046869523
203.0.113.2,10.0.0.1,25158,80,60,UDP,0.7166996780732997
203.0.113.5,10.0.0.1,54579,80,70,UDP,0.7175028912010031
203.0.113.2,10.0.0.1,3350,80,57,UDP,0.7188030521294148
203.0.113.3,10.0.0.1,55414,80,116,UDP,0.7196016126506332
203.0.113.5,10.0.0.1,50788,80,128,UDP,0.7203836593531716
203.0.113.6,10.0.0.1,27902,80,45,UDP,0.72172342218917
203.0.113.9,10.0.0.1,34247,80,57,UDP,0.7227575090093437
203.0.113.1,10.0.0.1,57528,80,51,UDP,0.7238697185768874
203.0.113.8,10.0.0.1,52972,80,128,UDP,0.7246289541684551
203.0.113.8,10.0.0.1,48103,80,92,UDP,0.7252942951714041
203.0.113.6,10.0.0.1,62190,80,128,UDP,0.7259192809115478
203.0.113.8,10.0.0.1,64211,80,52,UDP,0.7277913515460132
203.0.113.3,10.0.0.1,15951,80,83,UDP,0.7291111679930411
203.0.113.3,10.0.0.1,33823,80,76,UDP,0.7294976200262767
203.0.113.5,10.0.0.1,31019,80,86,UDP,0.7307034943403945
203.0.113.8,10.0.0.1,18640,80,103,UDP,0.7318523541484698
203.0.113.4,10.0.0.1,45189,80,125,UDP,0.733343134497484
203.0.113.8,10.0.0.1,25918,80,65,UDP,0.7340142820311314
203.0.113.8,10.0.0.1,6031,80,90,UDP,0.7348310182189136
203.0.113.1,10.0.0.1,60383,80,80,UDP,0.7357156639959691
203.0.113.3,10.0.0.1,11340,80,39,UDP,0.7373476343837543
203.0.113.9,10.0.0.1,61260,80,55,UDP,0.7385560459954722
203.0.113.3,10.0.0.1,5841,80,72,UDP,0.7389996974129655
203.0.113.8,10.0.0.1,58872,80,43,UDP,0.7405278089934959
203.0.113.6,10.0.0.1,11654,80,44,UDP,0.7415333680508689
203.0.113.5,10.0.0.1,42784,80,68,UDP,0.7421864105135954
203.0.113.5,10.0.0.1,1390,80,84,UDP,0.7437746186420849
203.0.113.3,10.0.0.1,54949,80,97,UDP,0.7444126657415592
203.0.113.9,10.0.0.1,22434,80,32,UDP,0.7459492130693521
203.0.113.2,10.0.0.1,18776,80,71,UDP,0.7471853962816938
203.0.113.8,10.0.0.1,15591,80,103,UDP,0.7476590099872785
203.0.113.4,10.0.0.1,3396,80,37,UDP,0.7477888349762408
203.0.113.6,10.0.0.1,13816,80,94,UDP,0.7496112994712825
203.0.113.1,10.0.0.1,62971,80,97,UDP,0.7503938196750696
203.0.113.1,10.0.0.1,48564,80,99,UDP,0.7512988088512145
203.0.113.3,10.0.0.1,52362,80,71,UDP,0.7526445781703452
203.0.113.4,10.0.0.1,60242,80,97,UDP,0.7531405973042583
203.0.113.8,10.0.0.1,53901,80,34,UDP,0.7536967793798091
203.0.113.2,10.0.0.1,54671,80,86,UDP,0.7554540479239703
203.0.113.2,10.0.0.1,45826,80,120,UDP,0.7567941170403072
203.0.113.8,10.0.0.1,48681,80,91,UDP,0.7576687572811271
203.0.113.4,10.0.0.1,41817,80,123,UDP,0.7584328778480958
203.0.113.3,10.0.0.1,21996,80,40,UDP,0.7587463983234678
203.0.113.1,10.0.0.1,56915,80,104,UDP,0.7599170745899337
203.0.113.4,10.0.0.1,23199,80,51,UDP,0.7603229067466122
203.0.113.5,10.0.0.1,58175,80,125,UDP,0.7604229067466122
203.0.113.9,10.0.0.1,50060,80,65,UDP,0.7622722746424999
203.0.113.5,10.0.0.1,36285,80,127,UDP,0.7630618664328029
203.0.113.2,10.0.0.1,13625,80,95,UDP,0.7638990434077024
203.0.113.6,10.0.0.1,16761,80,116,UDP,0.7651729131888685
203.0.113.9,10.0.0.1,47840,80,113,UDP,0.7657376322469923
203.0.113.9,10.0.0.1,38582,80,92,UDP,0.7664488623885733
203.0.113.9,10.0.0.1,46614,80,121,UDP,0.7669743365259719
